Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
602115683,5,2018-6,United States,"My family had a one week visit to Hong Kong (from USA), and decided to spend a full day at Hong Kong Disneyland. This was a great place for kids of all ages. It had fun rides and very entertaining shows. We have also been to Disneyland in California and Disney World in Florida, but the Disneyland in Hong Kong contains various experiences that are wonderfully unique to visitors of Hong Kong.",Disneyland_HongKong
601975845,4,2017-9,Singapore,A good theme park..unfortunately it rained very heavily when we were there. We were all wet inspite having purchased their raincoat cos there were lots of open areas.... Nevertheless it was a good experience.,Disneyland_HongKong
601959321,5,2017-10,Indonesia,"Buy the ticket from one of the travel agent in Jakarta that give us 10% discount. It's really helpful to cut the queue time on the main entrance.Has been excited since the our journey from thung chung MTR station to sunny bay. From sunny bay there's a special MTR with the mickey and minnie mouse had window.We spend the whole day in there from it's open until closing. Most of the rides will makes us queue for about 15 20 minute, but still makes us happy. To bad we only had 2 chance to take a photo shot with disney figures since we didn't notice the scheduleThe area completed with a moslem prayer room which very clean but no equipped with the praying clothes, so we have to prepared it by ourselves.We really enjoy a 2 times parade, it's very entertain and also enjoy the closing fire work which very famous and spectacular.It's really a best place to visit ever, never to old to go to Disneyland",Disneyland_HongKong
601666334,5,2018-2,Australia,Unfortunately the castle area was closed for construction however We were lucky enough to get in free via uncle working at Disneyland so I   m not sure about cost wise. We did however enjoy the food the atmosphere turning 23 celebrating here was still a dream as usual for all theme parks go early so you have enough time to enjoy everything. But not too early as the night show at Disney land is even better than the shows during the day. The lion king performance is a 20 10!!! Amazing oh and fried chicken and the sausage rolls have my heart! Definitely visit this magical place,Disneyland_HongKong
601651411,5,2018-8,United Kingdom,"Hong Kong Disneyland is amazing! The best Disneyland I have been to! It isn   t that big and the lines for the rides aren   t that long. I was there for 5 hours, we did 7 rides and met 2 characters. It was however week day so it was quieter! Weekend might be abit more busy. The rides are excellent! Definitely recommend a day at Hong king dinsey. Oh and the parades are amazing too! ",Disneyland_HongKong
601345881,5,2018-7,Australia,"Hong Kong disney not the biggest but would you miss it if you went to Hong Kong I wouldn't, this time it was still school holidays and there were heaps of people but the biggest wait for a ride we had was 5 minutes the biggest we saw was 20 for space mountain make sure you have a hat to keep the sun off although there is plenty of shade around. We spent around 7 hours there just couldn't hang out until the light show but the parade during the day was fantastic so don't miss it we went on rides and watched both a 3 D film show and a stage show that were both great and gave us a bit of a break out of the heat seating down in the air conditioned theatres on top of that there there are plenty of drink and food outlets scattered around the park together with your Disney souvenirs and they are not that expensive compared to what your use to paying in Australia.",Disneyland_HongKong
601315894,4,2017-11,Macau,Already been to Disneyland 5 times and it's always a nice day in family. This last time we've stayed at one of the three hotels in their resort and it was really fun.We stayed in Disney's Hollywood Hotel and their restaurant with buffet for dinner was amazing.,Disneyland_HongKong
600999272,5,2018-6,India,"A pure vegetarian restaurant located (in Tsim Tsa Tsui) ... serving North & South Indian dishes.  Definitely, the best Indian restaurant in Hong Kong.   Stayed at HK for 5 nights and visited Sangeetha daily for dinner.  Would recommend for authentic South Indian cuisines in HK.",Disneyland_HongKong
600832139,3,2018-7,France,"Went to visit this HK Disneyland.  Very small park compared with Eurodisney, parked was packed (we went on a tuesday) and as any disneyland, had to queue up for 45mins average for playing.  There were no  pirates of the caribean  nor  peter pan  attraction.",Disneyland_HongKong
600611756,5,2018-1,Hong Kong,This was my first disney land and I liked it a lot as I got immersed in it pretty well. they dont break character anywhere and that is what I liked the most.,Disneyland_HongKong
600598809,5,2018-7,United Kingdom,Smaller version of Disney but equally good. Teenagers had a great day.  who doesn   t love a day a Disney!,Disneyland_HongKong
600565694,4,2018-7,New Zealand,This is a smaller disneyland which doesn't have all the draw cards of the larger resorts like tokyo or USA. The cost is expensive for what's here priced at $124 new zealand. Due to the heat it would be better to visit from 2pm until closing as this would give you time to enjoy the park and see the parades. Do take your own food and drink as food here is expensive. The waiting time for most rides can be up to an hour but you might get lucky. Get a fast past to avoid the lines. Take the orange train line to get there and change for the Disney line at sunny bay as shown on the map.,Disneyland_HongKong
600225336,4,2017-9,United States,"Although it was scorching hot when we visited, we enjoyed our visit. It is a lot smaller than Disneyland Anaheim and they close super early! But, who doesn't like Disneyland?",Disneyland_HongKong
