"transaction_id","customer_id","flight_destination","flight_date","n_guests","booking_date","total_spend","flight_type"
2880,1466,"Long Haul",2022-10-27,1,2022-08-14,6240.4969545577,"One-way"
2881,1466,"Long Haul",2022-12-20,1,2022-10-09,12907.5605057659,"Round-Trip"
2882,1466,"Long Haul",2022-12-20,1,2022-10-29,10918.843782794,"One-way"
2883,1467,"Domestic",2022-12-26,3,2022-12-03,12909.1522758694,"One-way"
2884,1467,"Domestic",2022-11-15,1,2022-10-28,1000,"One-way"
2885,1468,"Domestic",2022-12-16,5,2022-12-04,8183.58406517026,"One-way"
2886,1468,"Domestic",2022-11-08,3,2022-10-26,17222.0538148199,"Open Jaw"
2887,1468,"Long Haul",2022-06-06,4,2022-04-07,34746.6733407506,"One-way"
2888,1468,"Domestic",2022-04-07,4,2022-03-23,10158.8825177658,"Round-Trip"
2889,1469,"Domestic",2022-11-23,1,2022-11-10,3076.18180216245,"One-way"
2890,1469,"Long Haul",2022-12-05,2,2022-10-22,16826.9752304917,"One-way"
2891,1469,"Domestic",2022-05-23,3,2022-05-07,6565.47661205187,"One-way"
2892,1469,"Domestic",2022-06-04,4,2022-05-11,2878.62568151975,"One-way"
2893,1470,"Domestic",2022-10-23,8,2022-10-10,11610.4840038557,"One-way"
2894,1471,"Domestic",2022-05-25,3,2022-05-15,12248.5057928515,"One-way"
2895,1472,"Domestic",2022-05-20,1,2022-05-11,2109.28204013513,"Round-Trip"
2896,1473,"Domestic",2022-11-02,1,2022-10-19,2529.5339453439,"One-way"
2897,1474,"Domestic",2022-11-21,2,2022-11-07,3846.33958474662,"One-way"
2898,1474,"Short Haul",2022-05-05,3,2022-03-01,16580.2544229958,"One-way"
2899,1474,"Short Haul",2022-06-16,2,2022-05-01,21896.1618467439,"Round-Trip"
2900,1475,"Domestic",2022-05-06,3,2022-04-20,4645.34114481837,"One-way"
2901,1475,"Domestic",2022-05-25,1,2022-05-12,1000,"One-way"
2902,1476,"Long Haul",2022-04-17,1,2022-02-15,8899.10996887465,"One-way"
2903,1476,"Domestic",2022-04-21,1,2022-04-11,3259.00112966586,"Round-Trip"
2904,1476,"Long Haul",2022-05-18,1,2022-02-25,6195.37914900511,"One-way"
2905,1476,"Short Haul",2022-05-01,3,2022-02-26,18944.5493910527,"One-way"
2906,1477,"Domestic",2022-12-01,4,2022-11-09,4666.74945828377,"One-way"
2907,1478,"Long Haul",2022-11-07,1,2022-08-31,11482.166681245,"One-way"
2908,1478,"Domestic",2022-10-30,3,2022-10-12,2632.22086302417,"One-way"
2909,1478,"Domestic",2022-11-10,5,2022-10-27,15211.6007161303,"Round-Trip"
2910,1478,"Domestic",2022-12-10,1,2022-11-20,3424.15025376229,"One-way"
2911,1479,"Domestic",2022-11-25,3,2022-11-15,5060.92825922716,"One-way"
2912,1479,"Long Haul",2022-06-03,4,2022-04-13,91332.0520113975,"Round-Trip"
2913,1480,"Domestic",2022-11-24,5,2022-11-10,9381.5975913083,"One-way"
2914,1480,"Short Haul",2022-05-13,1,2022-03-18,5397.6242792151,"One-way"
2915,1481,"Domestic",2022-11-04,2,2022-10-25,13200.3879229909,"Round-Trip"
2916,1482,"Domestic",2022-05-09,2,2022-04-25,5967.88934171631,"One-way"
2917,1483,"Long Haul",2022-10-24,4,2022-08-20,76752.9832630019,"Round-Trip"
2918,1483,"Domestic",2022-11-08,1,2022-11-03,3631.36055416056,"One-way"
2919,1484,"Long Haul",2022-05-13,1,2022-03-21,10768.2705376618,"One-way"
2920,1484,"Long Haul",2022-11-07,3,2022-09-14,37915.4567715175,"One-way"
2921,1485,"Long Haul",2022-05-11,3,2022-03-09,50926.4847056763,"Round-Trip"
2922,1485,"Long Haul",2022-05-26,1,2022-03-16,15067.2457945345,"Round-Trip"
2923,1486,"Domestic",2022-12-06,1,2022-11-25,4743.26807982099,"One-way"
2924,1486,"Long Haul",2022-06-16,1,2022-04-09,8073.93598768915,"One-way"
2925,1486,"Short Haul",2022-12-08,5,2022-10-14,20501.2706250672,"One-way"
2926,1487,"Short Haul",2022-11-03,1,2022-09-08,8858.90891026537,"Open Jaw"
2927,1487,"Long Haul",2022-06-12,1,2022-04-20,11570.6505403015,"One-way"
2928,1488,"Short Haul",2022-04-26,1,2022-02-23,9828.56812654195,"One-way"
2929,1488,"Short Haul",2022-04-30,1,2022-03-17,5484.63359844094,"One-way"
2930,1489,"Short Haul",2022-11-21,3,2022-09-23,18046.7854157482,"One-way"
2931,1490,"Domestic",2022-11-13,1,2022-11-01,1000,"Open Jaw"
2932,1490,"Short Haul",2022-11-12,3,2022-09-06,16616.6116026699,"One-way"
2933,1491,"Domestic",2022-11-24,2,2022-11-14,1148.31282967725,"One-way"
2934,1491,"Domestic",2022-10-25,4,2022-10-06,6252.80140848639,"One-way"
2935,1492,"Domestic",2022-11-14,3,2022-11-04,10005.8614467966,"One-way"
2936,1493,"Domestic",2022-11-24,3,2022-11-10,1164.36311653603,"One-way"
2937,1493,"Domestic",2022-05-05,1,2022-04-23,3338.59612252873,"One-way"
2938,1494,"Short Haul",2022-05-27,5,2022-03-30,53613.1391677092,"Open Jaw"
2939,1495,"Short Haul",2022-05-13,3,2022-03-13,27703.2019581531,"Round-Trip"
2940,1495,"Domestic",2022-05-31,2,2022-05-16,8691.26084871195,"One-way"
2941,1495,"Domestic",2022-05-15,1,2022-05-01,1955.31603440174,"One-way"
2942,1495,"Domestic",2022-11-14,1,2022-11-04,3914.94831450228,"Round-Trip"
2943,1496,"Long Haul",2022-11-09,2,2022-09-05,18331.2037172868,"One-way"
2944,1496,"Long Haul",2022-04-12,3,2022-02-09,17107.2867163045,"One-way"
2945,1497,"Domestic",2022-10-23,1,2022-10-13,1529.7048103233,"One-way"
2946,1497,"Short Haul",2022-11-23,1,2022-09-19,10669.1829192689,"Round-Trip"
2947,1498,"Domestic",2022-12-09,3,2022-11-23,5032.31295068227,"One-way"
2948,1498,"Short Haul",2022-04-29,4,2022-03-02,45629.6331259007,"Round-Trip"
2949,1498,"Domestic",2022-04-04,2,2022-03-27,10956.3542101928,"Round-Trip"
2950,1498,"Long Haul",2022-11-15,1,2022-09-24,6645.4735877158,"One-way"
2951,1499,"Short Haul",2022-12-09,3,2022-10-16,11625.9234040456,"One-way"
2952,1499,"Long Haul",2022-04-18,2,2022-02-16,13937.6333772624,"One-way"
2953,1500,"Domestic",2022-11-08,1,2022-10-21,1757.53051999718,"One-way"
2954,1501,"Long Haul",2022-12-25,3,2022-10-22,48407.3419881861,"Round-Trip"
2955,1502,"Domestic",2022-07-03,1,2022-06-21,1000,"Open Jaw"
2956,1503,"Domestic",2022-11-14,1,2022-10-30,2320.46107579055,"One-way"
2957,1503,"Short Haul",2022-12-08,1,2022-09-20,2146.51311823155,"One-way"
2958,1504,"Domestic",2022-11-27,1,2022-11-10,2216.99276105825,"One-way"
2959,1505,"Domestic",2022-06-02,1,2022-05-22,3136.00744139262,"One-way"
2960,1505,"Domestic",2022-06-25,1,2022-06-09,2987.68454025279,"Round-Trip"
2961,1505,"Domestic",2022-11-24,1,2022-11-11,10411.7480266944,"Round-Trip"
2962,1506,"Domestic",2022-05-29,2,2022-05-14,1000,"One-way"
2963,1507,"Domestic",2022-06-06,3,2022-05-20,8865.67979453992,"Round-Trip"
2964,1508,"Long Haul",2022-05-24,1,2022-03-19,24482.2179912354,"Round-Trip"
2965,1509,"Short Haul",2022-10-21,3,2022-08-26,7739.76991084988,"One-way"
2966,1509,"Long Haul",2022-12-01,1,2022-10-10,14167.6711480911,"One-way"
2967,1509,"Long Haul",2022-09-30,3,2022-07-31,93957.1321855966,"Round-Trip"
2968,1510,"Domestic",2022-05-18,1,2022-05-01,1983.84838891945,"Round-Trip"
2969,1511,"Domestic",2022-10-29,2,2022-10-14,2537.66733545637,"One-way"
2970,1511,"Long Haul",2022-11-10,2,2022-09-23,20632.8255036845,"One-way"
2971,1511,"Domestic",2022-11-16,3,2022-10-30,1674.19717207633,"One-way"
2972,1511,"Domestic",2022-11-26,6,2022-11-14,19892.4336659492,"Round-Trip"
2973,1512,"Short Haul",2022-04-26,1,2022-03-05,9696.04002652536,"One-way"
2974,1512,"Long Haul",2022-11-03,1,2022-08-22,9253.6858152192,"One-way"
2975,1513,"Short Haul",2022-11-23,3,2022-09-25,20255.5742105606,"One-way"
2976,1514,"Domestic",2022-11-04,3,2022-10-18,8402.37903629063,"Round-Trip"
2977,1515,"Short Haul",2022-11-10,4,2022-09-11,80114.6647887721,"Round-Trip"
2978,1515,"Domestic",2022-11-07,2,2022-10-20,5281.64520277017,"One-way"
2979,1515,"Domestic",2022-11-08,2,2022-10-25,3822.91187561727,"One-way"
2980,1516,"Short Haul",2022-12-09,1,2022-10-11,10965.0897996627,"One-way"
2981,1516,"Short Haul",2022-12-06,1,2022-10-09,6064.88326088071,"One-way"
2982,1516,"Domestic",2022-11-10,1,2022-10-25,2813.50027640185,"One-way"
2983,1517,"Short Haul",2022-11-29,1,2022-09-24,9820.7490190056,"Round-Trip"
2984,1518,"Long Haul",2022-04-24,4,2022-03-07,26821.937812061,"One-way"
2985,1518,"Long Haul",2022-05-25,1,2022-04-05,8401.25085990069,"One-way"
2986,1519,"Short Haul",2022-11-02,1,2022-08-24,4303.01372921157,"One-way"
2987,1520,"Long Haul",2022-11-22,1,2022-09-29,9508.49197396537,"One-way"
2988,1520,"Short Haul",2022-11-13,3,2022-09-13,18025.6916321108,"Round-Trip"
2989,1521,"Domestic",2022-05-20,5,2022-05-07,21326.7848487011,"One-way"
2990,1521,"Domestic",2022-11-05,2,2022-10-19,7640.71334423967,"Round-Trip"
2991,1522,"Domestic",2022-11-05,1,2022-10-16,1000,"One-way"
2992,1522,"Domestic",2022-11-18,1,2022-11-08,1000,"Round-Trip"
2993,1523,"Domestic",2022-11-08,1,2022-10-28,6093.62778933745,"Round-Trip"
2994,1523,"Long Haul",2022-05-16,1,2022-03-14,16572.7802865511,"Round-Trip"
2995,1523,"Short Haul",2022-11-15,1,2022-09-06,6128.4657786927,"One-way"
2996,1523,"Domestic",2022-05-13,1,2022-05-07,1000,"One-way"
2997,1524,"Short Haul",2022-11-18,2,2022-09-19,32405.202930307,"Open Jaw"
2998,1524,"Long Haul",2022-04-29,2,2022-03-07,17674.1893393967,"One-way"
2999,1524,"Domestic",2022-11-13,2,2022-10-21,2524.14906823193,"One-way"
3000,1524,"Short Haul",2022-11-30,1,2022-10-02,9397.49306522942,"Round-Trip"
3001,1524,"Domestic",2022-04-10,2,2022-03-27,4242.29733963028,"One-way"
3002,1525,"Domestic",2022-11-05,3,2022-10-26,3551.26260971535,"One-way"
3003,1525,"Domestic",2022-12-24,1,2022-12-12,1536.26550783835,"One-way"
3004,1526,"Domestic",2022-11-30,5,2022-11-14,4688.75211904307,"One-way"
3005,1527,"Domestic",2022-11-11,4,2022-10-27,16317.391663514,"Round-Trip"
3006,1527,"Domestic",2022-11-06,4,2022-10-14,9020.9532464262,"One-way"
3007,1527,"Short Haul",2022-11-09,3,2022-09-07,19998.9313570562,"One-way"
3008,1528,"Short Haul",2022-05-25,3,2022-03-27,25941.4628325064,"One-way"
3009,1528,"Short Haul",2022-11-13,1,2022-09-02,3010.56510248532,"One-way"
3010,1528,"Domestic",2022-11-13,3,2022-11-01,5172.11594467185,"Round-Trip"
3011,1529,"Short Haul",2022-05-05,2,2022-02-27,5892.12720745624,"One-way"
3012,1530,"Long Haul",2022-10-01,1,2022-07-21,26704.3549867052,"Round-Trip"
3013,1530,"Domestic",2022-01-03,1,2021-12-21,7099.17366246017,"Round-Trip"
3014,1530,"Domestic",2022-04-27,2,2022-04-17,1517.72542056032,"One-way"
3015,1530,"Domestic",2022-12-21,2,2022-12-06,2887.92253119397,"One-way"
3016,1531,"Short Haul",2022-05-12,1,2022-03-22,10740.8225474535,"Open Jaw"
3017,1532,"Domestic",2022-04-30,1,2022-04-15,5245.46900349797,"Round-Trip"
3018,1532,"Long Haul",2022-05-26,1,2022-03-22,13095.7953410046,"One-way"
3019,1532,"Domestic",2022-10-19,1,2022-10-06,2686.72650641933,"One-way"
3020,1533,"Short Haul",2022-10-28,1,2022-09-14,9132.92172474853,"One-way"
3021,1533,"Domestic",2022-11-19,4,2022-11-06,8778.65851887224,"Open Jaw"
3022,1534,"Short Haul",2022-10-30,1,2022-09-03,11579.6864650495,"Round-Trip"
3023,1534,"Short Haul",2022-05-31,3,2022-04-09,36831.8388977893,"Round-Trip"
3024,1534,"Domestic",2022-04-17,2,2022-03-31,2615.49835957285,"One-way"
3025,1534,"Domestic",2022-11-27,3,2022-11-10,20297.7076037475,"Round-Trip"
3026,1535,"Short Haul",2022-11-11,1,2022-09-23,20114.1378830881,"Open Jaw"
3027,1535,"Short Haul",2022-05-30,1,2022-04-02,12488.6076868759,"Open Jaw"
3028,1536,"Long Haul",2022-10-29,3,2022-08-20,68223.6730443882,"Round-Trip"
3029,1536,"Domestic",2022-06-16,1,2022-06-08,2469.86422457521,"Open Jaw"
3030,1537,"Domestic",2022-09-25,1,2022-09-07,2534.07224468857,"Round-Trip"
3031,1538,"Domestic",2022-04-16,1,2022-03-28,4073.61705799466,"One-way"
3032,1538,"Short Haul",2022-07-08,1,2022-05-11,6032.16450414842,"Round-Trip"
3033,1538,"Short Haul",2022-11-27,4,2022-09-30,30871.5671286692,"One-way"
3034,1539,"Long Haul",2022-11-21,1,2022-09-16,6951.32065224405,"One-way"
3035,1539,"Domestic",2022-05-16,3,2022-04-29,16218.3210448068,"Round-Trip"
3036,1540,"Short Haul",2022-11-07,4,2022-09-04,23412.8006942056,"One-way"
3037,1541,"Domestic",2022-04-12,1,2022-03-25,2529.7900877472,"Round-Trip"
3038,1541,"Long Haul",2022-06-04,1,2022-04-13,14373.7991760869,"Round-Trip"
3039,1542,"Domestic",2022-12-12,1,2022-11-24,3080.95173146912,"One-way"
3040,1542,"Domestic",2022-06-20,1,2022-06-08,5259.76681304948,"Round-Trip"
3041,1543,"Long Haul",2022-12-06,5,2022-09-21,64345.6754393695,"Round-Trip"
3042,1544,"Domestic",2022-05-09,4,2022-05-02,8041.80025757921,"One-way"
3043,1545,"Short Haul",2022-10-18,3,2022-08-22,13109.9072725808,"One-way"
3044,1545,"Domestic",2022-11-26,3,2022-11-13,3491.0772615189,"One-way"
3045,1545,"Domestic",2022-11-23,5,2022-10-31,4036.7859613947,"One-way"
3046,1546,"Domestic",2022-04-28,3,2022-04-14,6694.43398226493,"One-way"
3047,1547,"Long Haul",2022-11-27,1,2022-10-06,12535.4728917087,"Open Jaw"
3048,1547,"Domestic",2022-11-26,1,2022-11-13,2623.75764968912,"Round-Trip"
3049,1548,"Domestic",2022-04-15,1,2022-04-03,7540.28603913055,"Open Jaw"
3050,1549,"Short Haul",2022-11-12,1,2022-09-17,3658.49964394016,"One-way"
3051,1549,"Long Haul",2022-11-09,3,2022-09-20,30547.4873291251,"One-way"
3052,1550,"Domestic",2022-05-17,3,2022-05-06,11882.5368072502,"One-way"
3053,1551,"Long Haul",2022-11-06,1,2022-09-14,9374.55906560599,"One-way"
3054,1552,"Domestic",2022-10-06,1,2022-09-28,1000,"One-way"
3055,1552,"Domestic",2022-10-04,1,2022-09-14,3055.41181636789,"One-way"
3056,1552,"Domestic",2022-05-28,3,2022-05-20,12374.8189849265,"One-way"
3057,1552,"Domestic",2022-12-06,1,2022-11-09,1000,"One-way"
3058,1553,"Domestic",2022-11-04,3,2022-10-21,2862.98248019744,"One-way"
3059,1553,"Domestic",2022-11-19,3,2022-11-05,4756.15199852375,"One-way"
3060,1554,"Long Haul",2022-04-22,4,2022-02-16,35842.9235031132,"One-way"
3061,1555,"Domestic",2022-05-01,3,2022-04-11,5820.5276672938,"One-way"
3062,1555,"Domestic",2022-10-30,3,2022-10-07,1000,"One-way"
3063,1555,"Domestic",2022-10-29,4,2022-10-06,6939.42468248735,"One-way"
3064,1555,"Domestic",2022-11-24,4,2022-11-07,5247.27127292814,"One-way"
3065,1556,"Long Haul",2022-05-27,7,2022-03-22,92410.9937835243,"One-way"
3066,1556,"Short Haul",2022-05-17,1,2022-03-17,5881.46229511261,"One-way"
3067,1556,"Domestic",2022-05-13,1,2022-04-30,3633.96968524554,"Round-Trip"
3068,1557,"Short Haul",2022-05-20,2,2022-03-14,28473.2703916881,"Round-Trip"
3069,1557,"Long Haul",2022-12-06,2,2022-09-28,28439.3535406844,"Round-Trip"
3070,1558,"Domestic",2022-05-15,6,2022-04-26,2985.42204233137,"One-way"
3071,1559,"Short Haul",2022-09-29,3,2022-07-31,28612.7610032777,"Round-Trip"
3072,1559,"Domestic",2022-04-28,1,2022-04-16,1541.11275702321,"One-way"
3073,1559,"Short Haul",2022-11-19,3,2022-09-13,21120.8607189495,"Round-Trip"
3074,1560,"Long Haul",2022-06-15,4,2022-04-05,25700.1220686959,"One-way"
3075,1560,"Long Haul",2022-11-19,1,2022-09-29,6345.97047694712,"One-way"
3076,1561,"Domestic",2022-04-25,1,2022-04-13,4777.95128159789,"One-way"
3077,1561,"Domestic",2022-11-15,1,2022-10-30,2527.35694712251,"One-way"
3078,1561,"Short Haul",2022-05-02,3,2022-03-09,16198.4809640748,"One-way"
3079,1561,"Domestic",2022-10-21,1,2022-10-09,2263.13226276246,"One-way"
3080,1562,"Domestic",2022-11-06,3,2022-10-23,7617.82609399592,"Round-Trip"
3081,1562,"Domestic",2022-11-13,1,2022-11-02,1809.06001695257,"One-way"
3082,1563,"Short Haul",2022-05-04,2,2022-03-07,20851.8791436065,"One-way"
3083,1564,"Domestic",2022-10-26,4,2022-10-16,2227.10788777232,"One-way"
3084,1565,"Short Haul",2022-12-13,4,2022-10-16,55675.8433797258,"Round-Trip"
3085,1566,"Domestic",2022-10-22,1,2022-10-11,1000,"One-way"
3086,1566,"Short Haul",2022-11-10,1,2022-09-08,10471.4343508591,"Round-Trip"
3087,1567,"Domestic",2022-11-23,2,2022-11-04,9663.52848123867,"Round-Trip"
3088,1568,"Short Haul",2022-10-13,3,2022-08-06,28940.3217126767,"Open Jaw"
3089,1568,"Domestic",2022-05-18,1,2022-05-04,2600.2919787573,"One-way"
3090,1569,"Short Haul",2022-12-06,1,2022-10-12,11634.2852648619,"One-way"
3091,1569,"Short Haul",2022-11-07,1,2022-08-30,17398.5189277459,"Round-Trip"
3092,1569,"Domestic",2022-05-24,1,2022-05-08,2988.50652561357,"Open Jaw"
3093,1570,"Short Haul",2022-06-04,3,2022-03-29,13907.5574742589,"One-way"
3094,1570,"Domestic",2022-06-01,1,2022-05-21,4053.50905753479,"One-way"
3095,1570,"Domestic",2022-11-21,1,2022-11-08,1000,"One-way"
3096,1570,"Long Haul",2022-12-02,1,2022-10-04,5604.47005974607,"One-way"
3097,1571,"Domestic",2022-05-15,1,2022-04-25,2383.7675697408,"One-way"
3098,1572,"Domestic",2022-04-15,3,2022-03-30,4091.33695987017,"Round-Trip"
3099,1572,"Long Haul",2022-05-27,5,2022-03-24,46025.7589511829,"One-way"
3100,1573,"Domestic",2022-05-20,1,2022-05-11,1000,"One-way"
3101,1573,"Long Haul",2022-11-20,3,2022-09-30,24175.3093814361,"One-way"
3102,1573,"Domestic",2022-10-27,1,2022-10-11,5180.92093576844,"Round-Trip"
3103,1574,"Domestic",2022-05-20,1,2022-04-26,1000,"One-way"
3104,1574,"Domestic",2022-11-18,1,2022-11-02,3088.82561295227,"One-way"
3105,1575,"Domestic",2022-05-18,1,2022-05-04,1409.0988604618,"One-way"
3106,1575,"Long Haul",2022-11-13,1,2022-09-09,8227.47671318385,"One-way"
3107,1576,"Short Haul",2022-10-28,1,2022-09-08,7108.51157526698,"One-way"
3108,1576,"Short Haul",2022-11-14,1,2022-09-11,10527.1598326251,"Open Jaw"
3109,1576,"Long Haul",2022-11-22,1,2022-09-22,12803.4583758671,"Round-Trip"
3110,1577,"Long Haul",2022-11-17,1,2022-09-20,13628.5474677433,"Round-Trip"
3111,1577,"Domestic",2022-05-10,3,2022-04-22,6618.83026460579,"One-way"
3112,1578,"Domestic",2022-04-21,2,2022-04-07,1000,"One-way"
3113,1578,"Domestic",2022-10-18,4,2022-09-25,10633.0841236246,"One-way"
3114,1578,"Short Haul",2022-11-04,3,2022-09-12,12551.8295804005,"One-way"
3115,1579,"Domestic",2022-05-03,4,2022-04-22,1000,"One-way"
3116,1580,"Domestic",2022-05-17,3,2022-05-04,6024.98653793262,"One-way"
3117,1581,"Long Haul",2022-11-12,4,2022-09-08,33883.1368890012,"One-way"
3118,1581,"Domestic",2022-11-17,4,2022-11-05,5521.14292504143,"One-way"
3119,1582,"Long Haul",2022-11-10,1,2022-09-03,9772.12243577189,"One-way"
3120,1583,"Domestic",2022-11-22,1,2022-11-03,2337.16974537926,"One-way"
3121,1583,"Long Haul",2022-11-14,1,2022-09-04,16378.9877237828,"Round-Trip"
3122,1584,"Domestic",2022-12-04,4,2022-11-14,11583.4679176113,"Round-Trip"
3123,1584,"Domestic",2022-05-14,1,2022-04-28,1000,"One-way"
3124,1585,"Domestic",2022-05-08,3,2022-04-22,9744.20975368872,"One-way"
3125,1586,"Domestic",2022-11-01,1,2022-10-12,1000,"One-way"
3126,1586,"Short Haul",2022-11-22,1,2022-09-24,9030.90128095714,"Round-Trip"
3127,1586,"Domestic",2022-12-02,1,2022-11-14,2926.670213007,"One-way"
3128,1587,"Domestic",2022-11-19,5,2022-11-08,16812.8891278549,"Round-Trip"
3129,1587,"Domestic",2022-11-12,1,2022-11-03,1786.19490124211,"One-way"
3130,1588,"Domestic",2022-10-25,1,2022-10-05,1000,"One-way"
3131,1589,"Domestic",2022-10-27,1,2022-10-14,4747.32428200675,"Round-Trip"
3132,1589,"Short Haul",2022-12-09,1,2022-10-18,7369.57607866741,"One-way"
3133,1589,"Long Haul",2022-05-08,3,2022-02-16,37728.8115289487,"One-way"
3134,1590,"Short Haul",2022-10-26,3,2022-08-19,14578.9139881787,"One-way"
3135,1590,"Domestic",2022-05-08,1,2022-04-24,2993.68333774301,"Round-Trip"
3136,1591,"Short Haul",2022-12-06,1,2022-10-04,9042.73052061148,"One-way"
3137,1591,"Domestic",2022-11-12,1,2022-10-27,5248.58221522184,"One-way"
3138,1591,"Long Haul",2022-06-01,8,2022-03-21,63446.5189621656,"One-way"
3139,1592,"Long Haul",2022-04-28,3,2022-03-07,23138.0426729926,"One-way"
3140,1592,"Domestic",2022-11-10,1,2022-10-27,2870.08599225639,"One-way"
3141,1593,"Short Haul",2022-05-13,3,2022-03-28,23815.8592411909,"Round-Trip"
3142,1594,"Long Haul",2022-05-24,2,2022-03-27,46159.1431413064,"Open Jaw"
3143,1594,"Domestic",2022-05-27,2,2022-05-12,4441.8434898199,"Open Jaw"
3144,1595,"Long Haul",2022-05-10,2,2022-03-06,13993.4171891861,"One-way"
3145,1595,"Short Haul",2022-11-26,3,2022-09-22,19783.2369905276,"One-way"
3146,1595,"Domestic",2022-12-26,6,2022-12-07,4953.01983367875,"One-way"
3147,1596,"Domestic",2022-11-20,1,2022-10-30,5148.54446795,"One-way"
3148,1596,"Domestic",2022-10-29,1,2022-10-20,1000,"Round-Trip"
3149,1596,"Domestic",2022-05-25,1,2022-05-09,2163.8876506111,"One-way"
3150,1596,"Domestic",2022-10-26,1,2022-10-15,1171.02886512136,"One-way"
3151,1597,"Domestic",2022-05-18,1,2022-05-09,4854.80080880938,"One-way"
3152,1598,"Domestic",2022-11-01,6,2022-10-24,8660.6740388873,"Open Jaw"
3153,1599,"Long Haul",2022-05-15,2,2022-03-17,37557.2143061284,"Round-Trip"
3154,1599,"Short Haul",2022-04-21,2,2022-02-14,10227.4778255968,"One-way"
3155,1600,"Domestic",2022-11-03,5,2022-10-27,10023.9220191695,"One-way"
3156,1600,"Domestic",2022-11-08,1,2022-10-28,2267.73499234362,"One-way"
3157,1600,"Domestic",2022-12-14,1,2022-11-29,1000,"One-way"
3158,1601,"Long Haul",2022-07-13,3,2022-05-04,51941.0592018023,"One-way"
3159,1601,"Domestic",2022-11-10,2,2022-11-01,1000,"One-way"
3160,1601,"Domestic",2022-11-05,4,2022-10-21,3860.64891146905,"Open Jaw"
3161,1602,"Long Haul",2022-12-07,1,2022-09-16,8662.32575623536,"One-way"
3162,1603,"Domestic",2022-11-28,3,2022-11-19,1000,"One-way"
3163,1604,"Short Haul",2022-11-24,4,2022-10-04,46214.3940106741,"One-way"
3164,1605,"Domestic",2022-12-26,4,2022-12-03,9740.07667506747,"One-way"
3165,1605,"Domestic",2022-11-01,1,2022-10-14,2169.52527196821,"One-way"
3166,1606,"Domestic",2022-12-08,6,2022-11-23,11706.2117543551,"One-way"
3167,1607,"Domestic",2022-11-14,4,2022-10-27,1522.48576973839,"One-way"
3168,1607,"Domestic",2022-11-19,1,2022-11-10,3212.38731194882,"One-way"
3169,1607,"Domestic",2022-04-27,1,2022-04-16,3411.50483707671,"One-way"
3170,1608,"Long Haul",2022-10-25,1,2022-08-29,8223.78167224073,"One-way"
3171,1608,"Domestic",2022-05-22,1,2022-05-07,1960.42156072407,"Round-Trip"
3172,1608,"Domestic",2022-12-16,1,2022-12-06,3038.2349085058,"Open Jaw"
3173,1609,"Short Haul",2022-10-27,1,2022-09-01,5584.34433369093,"One-way"
3174,1609,"Short Haul",2022-05-28,1,2022-03-30,11957.3762795154,"Round-Trip"
3175,1610,"Domestic",2022-12-14,1,2022-12-07,1253.91773485046,"Round-Trip"
3176,1611,"Domestic",2022-11-14,1,2022-11-05,2690.07831858633,"Round-Trip"
