"customer_id","age","sex","region","major_region","married","no_of_children"
2014,26,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2015,21,"M","Region 6 - W. Visayas","Visayas",TRUE,0
2016,43,"F","NCR","Luzon",TRUE,1
2017,29,"M","NCR","Luzon",FALSE,0
2018,15,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2019,39,"M","CAR","Luzon",FALSE,0
2020,38,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2021,33,"F","Region 5 - Bicol","Luzon",TRUE,0
2022,42,"M","Region 2 - Cagayan","Luzon",FALSE,0
2023,32,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2024,52,"M","Region 11 - Davao","Mindanao",FALSE,0
2025,21,"F","Region 4 - CALABARZON","Luzon",TRUE,0
2026,37,"Other","Region 10 - N. Mindanao","Mindanao",FALSE,0
2027,27,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
2028,22,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2029,32,"M","NCR","Luzon",FALSE,0
2030,18,"F","NCR","Luzon",TRUE,0
2031,30,"F","NCR","Luzon",TRUE,1
2032,17,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2033,32,"F","Region 3 - Central Luzon","Luzon",TRUE,1
2034,35,"F","Region 4 - CALABARZON","Luzon",TRUE,2
2035,38,"F","Region 4 - CALABARZON","Luzon",TRUE,1
2036,18,"Other","NCR","Luzon",TRUE,0
2037,34,"F","NCR","Luzon",TRUE,0
2038,25,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2039,30,"F","CAR","Luzon",FALSE,0
2040,39,"M","Region 4 - CALABARZON","Luzon",TRUE,0
2041,33,"M","Region 13 - Caraga","Mindanao",FALSE,0
2042,15,"F","Region 3 - Central Luzon","Luzon",FALSE,1
2043,29,"F","NCR","Luzon",FALSE,0
2044,26,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2045,39,"M","Region 3 - Central Luzon","Luzon",TRUE,0
2046,20,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2047,24,"F","NCR","Luzon",FALSE,1
2048,37,"M","NCR","Luzon",FALSE,0
2049,16,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2050,24,"F","Region 7 - C. Visayas","Visayas",TRUE,1
2051,41,"M","Region 13 - Caraga","Mindanao",TRUE,0
2052,15,"F","Region 1 - Ilocos","Luzon",TRUE,2
2053,21,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2054,41,"F","Region 8 - E. Visayas","Visayas",TRUE,0
2055,36,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2056,24,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2057,17,"Other","Region 6 - W. Visayas","Visayas",TRUE,1
2058,35,"Other","Region 1 - Ilocos","Luzon",FALSE,0
2059,34,"M","NCR","Luzon",FALSE,0
2060,26,"M","Region 8 - E. Visayas","Visayas",TRUE,1
2061,27,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2062,32,"F","BARMM","Mindanao",FALSE,1
2063,35,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2064,37,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
2065,24,"M","Region 3 - Central Luzon","Luzon",TRUE,0
2066,37,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2067,27,"F","Region 11 - Davao","Mindanao",TRUE,0
2068,39,"M","Region 5 - Bicol","Luzon",FALSE,0
2069,15,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2070,33,"F","Region 4 - CALABARZON","Luzon",TRUE,1
2071,27,"M","Region 11 - Davao","Mindanao",FALSE,0
2072,40,"F","Region 5 - Bicol","Luzon",TRUE,0
2073,38,"F","MIMAROPA","Luzon",TRUE,1
2074,25,"M","Region 10 - N. Mindanao","Mindanao",TRUE,3
2075,20,"F","Region 1 - Ilocos","Luzon",TRUE,5
2076,20,"F","Region 8 - E. Visayas","Visayas",FALSE,0
2077,15,"Other","Region 4 - CALABARZON","Luzon",FALSE,0
2078,38,"F","Region 1 - Ilocos","Luzon",FALSE,0
2079,38,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2080,21,"M","Region 4 - CALABARZON","Luzon",TRUE,1
2081,36,"F","Region 7 - C. Visayas","Visayas",TRUE,2
2082,37,"F","NCR","Luzon",FALSE,0
2083,44,"F","Region 11 - Davao","Mindanao",FALSE,0
2084,25,"M","Region 7 - C. Visayas","Visayas",FALSE,1
2085,33,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2086,24,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2087,44,"F","Region 5 - Bicol","Luzon",TRUE,0
2088,33,"M","Region 11 - Davao","Mindanao",FALSE,0
2089,33,"M","Region 2 - Cagayan","Luzon",TRUE,0
2090,32,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2091,15,"M","Region 2 - Cagayan","Luzon",TRUE,2
2092,15,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
2093,23,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2094,15,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2095,34,"F","NCR","Luzon",FALSE,0
2096,43,"M","CAR","Luzon",TRUE,0
2097,29,"M","Region 3 - Central Luzon","Luzon",TRUE,0
2098,29,"F","BARMM","Mindanao",FALSE,0
2099,29,"M","Region 13 - Caraga","Mindanao",FALSE,0
2100,46,"F","Region 13 - Caraga","Mindanao",TRUE,0
2101,37,"F","Region 5 - Bicol","Luzon",TRUE,0
2102,40,"F","Region 1 - Ilocos","Luzon",FALSE,0
2103,36,"F","Region 10 - N. Mindanao","Mindanao",FALSE,2
2104,25,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2105,25,"M","MIMAROPA","Luzon",TRUE,0
2106,48,"F","Region 3 - Central Luzon","Luzon",TRUE,0
2107,36,"F","Region 11 - Davao","Mindanao",FALSE,0
2108,32,"M","Region 2 - Cagayan","Luzon",TRUE,0
2109,25,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2110,35,"F","Region 7 - C. Visayas","Visayas",TRUE,0
2111,15,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
2112,19,"M","Region 11 - Davao","Mindanao",TRUE,1
2113,29,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2114,25,"F","NCR","Luzon",FALSE,0
2115,24,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2116,24,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2117,45,"M","Region 11 - Davao","Mindanao",TRUE,0
2118,25,"F","Region 1 - Ilocos","Luzon",FALSE,0
2119,46,"M","Region 1 - Ilocos","Luzon",TRUE,1
2120,40,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2121,39,"M","Region 4 - CALABARZON","Luzon",TRUE,0
2122,25,"M","Region 6 - W. Visayas","Visayas",TRUE,0
2123,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2124,47,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2125,33,"F","Region 11 - Davao","Mindanao",FALSE,0
2126,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2127,35,"M","Region 2 - Cagayan","Luzon",FALSE,5
2128,37,"M","NCR","Luzon",FALSE,0
2129,26,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2130,21,"M","Region 1 - Ilocos","Luzon",FALSE,0
2131,27,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2132,36,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2133,24,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
2134,25,"M","Region 8 - E. Visayas","Visayas",FALSE,0
2135,24,"M","Region 9 - Zamboanga","Mindanao",TRUE,0
2136,44,"M","MIMAROPA","Luzon",TRUE,1
2137,39,"F","Region 8 - E. Visayas","Visayas",FALSE,0
2138,30,"M","Region 7 - C. Visayas","Visayas",TRUE,0
2139,20,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
2140,24,"F","Region 1 - Ilocos","Luzon",FALSE,0
2141,31,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2142,32,"F","Region 7 - C. Visayas","Visayas",TRUE,1
2143,19,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2144,18,"F","Region 11 - Davao","Mindanao",FALSE,0
2145,20,"M","Region 10 - N. Mindanao","Mindanao",TRUE,1
2146,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2147,23,"M","Region 6 - W. Visayas","Visayas",TRUE,3
2148,15,"M","Region 4 - CALABARZON","Luzon",FALSE,1
2149,36,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
2150,30,"M","NCR","Luzon",TRUE,0
2151,52,"M","Region 5 - Bicol","Luzon",FALSE,0
2152,20,"F","Region 2 - Cagayan","Luzon",TRUE,0
2153,32,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
2154,36,"F","CAR","Luzon",FALSE,0
2155,36,"M","Region 11 - Davao","Mindanao",FALSE,0
2156,41,"M","NCR","Luzon",TRUE,0
2157,15,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2158,29,"M","Region 2 - Cagayan","Luzon",TRUE,0
2159,23,"M","Region 6 - W. Visayas","Visayas",TRUE,1
2160,33,"F","Region 3 - Central Luzon","Luzon",FALSE,1
2161,27,"F","NCR","Luzon",FALSE,0
2162,34,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2163,17,"M","BARMM","Mindanao",TRUE,0
2164,44,"F","Region 3 - Central Luzon","Luzon",TRUE,1
2165,39,"F","Region 8 - E. Visayas","Visayas",FALSE,0
2166,32,"M","Region 5 - Bicol","Luzon",TRUE,0
2167,21,"F","Region 1 - Ilocos","Luzon",FALSE,2
2168,40,"F","BARMM","Mindanao",TRUE,2
2169,15,"F","Region 6 - W. Visayas","Visayas",TRUE,1
2170,35,"M","NCR","Luzon",FALSE,0
2171,25,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2172,23,"M","Region 6 - W. Visayas","Visayas",TRUE,0
2173,39,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
2174,21,"F","NCR","Luzon",FALSE,0
2175,31,"F","BARMM","Mindanao",FALSE,0
2176,19,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2177,27,"M","Region 3 - Central Luzon","Luzon",TRUE,1
2178,20,"F","Region 6 - W. Visayas","Visayas",TRUE,1
2179,36,"M","Region 5 - Bicol","Luzon",FALSE,0
2180,32,"F","Region 13 - Caraga","Mindanao",FALSE,0
2181,40,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2182,29,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2183,42,"M","Region 5 - Bicol","Luzon",FALSE,2
2184,30,"F","NCR","Luzon",TRUE,0
2185,15,"F","NCR","Luzon",TRUE,0
2186,16,"M","Region 7 - C. Visayas","Visayas",TRUE,0
2187,27,"M","Region 5 - Bicol","Luzon",TRUE,1
2188,37,"M","BARMM","Mindanao",TRUE,0
2189,45,"F","Region 11 - Davao","Mindanao",FALSE,1
2190,36,"M","NCR","Luzon",TRUE,1
2191,35,"M","Region 9 - Zamboanga","Mindanao",TRUE,0
2192,44,"M","Region 8 - E. Visayas","Visayas",TRUE,0
2193,15,"M","Region 4 - CALABARZON","Luzon",TRUE,1
2194,38,"Other","Region 4 - CALABARZON","Luzon",FALSE,0
2195,18,"F","Region 5 - Bicol","Luzon",FALSE,0
2196,42,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2197,20,"Other","NCR","Luzon",FALSE,0
2198,31,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2199,18,"M","Region 4 - CALABARZON","Luzon",TRUE,0
2200,35,"F","MIMAROPA","Luzon",FALSE,0
2201,27,"F","NCR","Luzon",FALSE,0
2202,28,"F","Region 10 - N. Mindanao","Mindanao",TRUE,2
2203,30,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,1
2204,27,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2205,37,"F","Region 7 - C. Visayas","Visayas",TRUE,1
2206,31,"F","Region 1 - Ilocos","Luzon",FALSE,0
2207,38,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2208,35,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2209,43,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2210,23,"M","Region 5 - Bicol","Luzon",TRUE,1
2211,41,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
2212,19,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2213,21,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2214,23,"M","CAR","Luzon",TRUE,1
2215,21,"M","BARMM","Mindanao",TRUE,0
2216,38,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2217,19,"M","Region 8 - E. Visayas","Visayas",TRUE,0
2218,36,"F","Region 5 - Bicol","Luzon",FALSE,0
2219,25,"F","Region 2 - Cagayan","Luzon",TRUE,0
2220,33,"F","Region 3 - Central Luzon","Luzon",FALSE,1
2221,30,"F","Region 1 - Ilocos","Luzon",FALSE,0
2222,38,"M","Region 4 - CALABARZON","Luzon",TRUE,1
2223,33,"F","Region 7 - C. Visayas","Visayas",TRUE,0
2224,28,"Other","Region 7 - C. Visayas","Visayas",TRUE,1
2225,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2226,24,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
2227,20,"F","Region 11 - Davao","Mindanao",TRUE,0
2228,39,"F","NCR","Luzon",FALSE,0
2229,23,"F","Region 1 - Ilocos","Luzon",FALSE,0
2230,27,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2231,18,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2232,20,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2233,15,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2234,42,"M","Region 7 - C. Visayas","Visayas",TRUE,1
2235,46,"M","Region 7 - C. Visayas","Visayas",TRUE,1
2236,34,"F","NCR","Luzon",FALSE,0
2237,15,"F","Region 1 - Ilocos","Luzon",FALSE,0
2238,22,"M","Region 6 - W. Visayas","Visayas",TRUE,0
2239,46,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2240,15,"M","Region 13 - Caraga","Mindanao",TRUE,0
2241,33,"M","Region 2 - Cagayan","Luzon",FALSE,0
2242,15,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2243,25,"Other","Region 10 - N. Mindanao","Mindanao",FALSE,0
2244,34,"M","BARMM","Mindanao",FALSE,0
2245,27,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2246,54,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2247,23,"F","Region 4 - CALABARZON","Luzon",TRUE,1
2248,38,"M","NCR","Luzon",FALSE,2
2249,31,"M","Region 2 - Cagayan","Luzon",FALSE,2
2250,24,"F","CAR","Luzon",TRUE,0
2251,16,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2252,15,"F","Region 3 - Central Luzon","Luzon",TRUE,1
2253,15,"M","BARMM","Mindanao",TRUE,0
2254,15,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2255,25,"M","Region 1 - Ilocos","Luzon",FALSE,0
2256,23,"M","Region 4 - CALABARZON","Luzon",TRUE,0
2257,21,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2258,32,"F","Region 2 - Cagayan","Luzon",FALSE,0
2259,54,"M","BARMM","Mindanao",FALSE,0
2260,34,"F","Region 1 - Ilocos","Luzon",TRUE,0
2261,27,"M","Region 8 - E. Visayas","Visayas",FALSE,0
2262,15,"F","Region 11 - Davao","Mindanao",FALSE,0
2263,32,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,5
2264,23,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
2265,39,"F","Region 1 - Ilocos","Luzon",FALSE,0
2266,33,"M","Region 5 - Bicol","Luzon",TRUE,2
2267,29,"F","Region 8 - E. Visayas","Visayas",FALSE,0
2268,30,"F","Region 2 - Cagayan","Luzon",FALSE,0
2269,23,"M","Region 4 - CALABARZON","Luzon",TRUE,1
2270,25,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2271,26,"M","Region 9 - Zamboanga","Mindanao",TRUE,2
2272,35,"F","Region 5 - Bicol","Luzon",FALSE,0
2273,31,"M","Region 13 - Caraga","Mindanao",FALSE,0
2274,20,"M","Region 11 - Davao","Mindanao",TRUE,2
2275,15,"Other","Region 8 - E. Visayas","Visayas",TRUE,2
2276,35,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2277,39,"M","Region 3 - Central Luzon","Luzon",TRUE,1
2278,35,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2279,30,"F","Region 8 - E. Visayas","Visayas",TRUE,1
2280,30,"M","NCR","Luzon",TRUE,1
2281,31,"F","NCR","Luzon",FALSE,0
2282,26,"M","NCR","Luzon",FALSE,0
2283,36,"M","NCR","Luzon",TRUE,0
2284,15,"F","BARMM","Mindanao",FALSE,0
2285,30,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2286,43,"M","NCR","Luzon",FALSE,0
2287,25,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2288,31,"M","Region 13 - Caraga","Mindanao",FALSE,0
2289,19,"Other","Region 10 - N. Mindanao","Mindanao",FALSE,0
2290,30,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2291,22,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2292,44,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
2293,26,"F","Region 3 - Central Luzon","Luzon",TRUE,1
2294,35,"F","Region 1 - Ilocos","Luzon",FALSE,0
2295,33,"F","Region 11 - Davao","Mindanao",FALSE,0
2296,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2297,33,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2298,46,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2299,35,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2300,31,"F","Region 3 - Central Luzon","Luzon",TRUE,1
2301,31,"M","NCR","Luzon",FALSE,0
2302,31,"M","Region 8 - E. Visayas","Visayas",FALSE,0
2303,30,"F","Region 2 - Cagayan","Luzon",FALSE,0
2304,31,"F","NCR","Luzon",TRUE,0
2305,46,"F","Region 7 - C. Visayas","Visayas",TRUE,0
2306,21,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2307,29,"F","Region 7 - C. Visayas","Visayas",TRUE,0
2308,30,"M","BARMM","Mindanao",FALSE,1
2309,23,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2310,15,"F","Region 1 - Ilocos","Luzon",FALSE,0
2311,28,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
2312,27,"F","Region 6 - W. Visayas","Visayas",TRUE,0
2313,39,"Other","Region 3 - Central Luzon","Luzon",FALSE,0
2314,20,"M","NCR","Luzon",FALSE,0
2315,28,"F","Region 2 - Cagayan","Luzon",TRUE,0
2316,28,"F","Region 4 - CALABARZON","Luzon",TRUE,1
2317,35,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2318,23,"M","Region 8 - E. Visayas","Visayas",FALSE,0
2319,25,"F","Region 1 - Ilocos","Luzon",FALSE,0
2320,39,"F","BARMM","Mindanao",TRUE,0
2321,15,"M","Region 2 - Cagayan","Luzon",FALSE,0
2322,32,"M","MIMAROPA","Luzon",FALSE,0
2323,28,"M","Region 4 - CALABARZON","Luzon",TRUE,4
2324,35,"F","Region 5 - Bicol","Luzon",FALSE,0
2325,15,"F","Region 6 - W. Visayas","Visayas",TRUE,1
2326,37,"M","Region 9 - Zamboanga","Mindanao",TRUE,0
2327,34,"M","Region 9 - Zamboanga","Mindanao",TRUE,3
2328,32,"F","Region 13 - Caraga","Mindanao",TRUE,1
2329,36,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2330,28,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2331,22,"F","Region 13 - Caraga","Mindanao",TRUE,0
2332,32,"F","BARMM","Mindanao",FALSE,0
2333,37,"M","Region 7 - C. Visayas","Visayas",TRUE,0
2334,33,"F","Region 9 - Zamboanga","Mindanao",TRUE,1
2335,29,"F","Region 4 - CALABARZON","Luzon",TRUE,0
2336,21,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2337,36,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
2338,38,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
2339,24,"M","CAR","Luzon",TRUE,0
2340,26,"Other","Region 5 - Bicol","Luzon",FALSE,0
2341,22,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2342,36,"F","Region 7 - C. Visayas","Visayas",TRUE,1
2343,30,"F","BARMM","Mindanao",TRUE,0
2344,25,"F","NCR","Luzon",TRUE,0
2345,37,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2346,32,"F","MIMAROPA","Luzon",TRUE,0
2347,49,"M","Region 13 - Caraga","Mindanao",TRUE,0
2348,35,"M","Region 3 - Central Luzon","Luzon",TRUE,0
2349,36,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
2350,25,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2351,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2352,39,"F","BARMM","Mindanao",FALSE,0
2353,33,"F","Region 6 - W. Visayas","Visayas",TRUE,0
2354,27,"F","Region 11 - Davao","Mindanao",FALSE,0
2355,24,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2356,17,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2357,56,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2358,33,"M","NCR","Luzon",FALSE,0
2359,18,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2360,31,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2361,25,"M","Region 3 - Central Luzon","Luzon",TRUE,2
2362,28,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2363,29,"F","CAR","Luzon",TRUE,3
2364,26,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2365,32,"F","BARMM","Mindanao",FALSE,1
2366,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2367,27,"F","Region 8 - E. Visayas","Visayas",TRUE,0
2368,46,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2369,29,"Other","Region 7 - C. Visayas","Visayas",FALSE,0
2370,35,"M","Region 7 - C. Visayas","Visayas",TRUE,0
2371,32,"F","Region 2 - Cagayan","Luzon",FALSE,0
2372,34,"F","Region 5 - Bicol","Luzon",FALSE,0
2373,38,"M","Region 2 - Cagayan","Luzon",TRUE,1
2374,37,"Other","Region 3 - Central Luzon","Luzon",TRUE,3
2375,16,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2376,31,"F","Region 3 - Central Luzon","Luzon",FALSE,1
2377,15,"F","Region 6 - W. Visayas","Visayas",TRUE,0
2378,36,"M","NCR","Luzon",TRUE,0
2379,33,"M","NCR","Luzon",FALSE,0
2380,42,"F","NCR","Luzon",FALSE,0
2381,15,"M","Region 9 - Zamboanga","Mindanao",TRUE,1
2382,20,"F","Region 8 - E. Visayas","Visayas",FALSE,0
2383,39,"M","Region 7 - C. Visayas","Visayas",FALSE,1
2384,24,"M","MIMAROPA","Luzon",FALSE,0
2385,25,"M","Region 5 - Bicol","Luzon",FALSE,0
2386,35,"F","Region 3 - Central Luzon","Luzon",TRUE,0
2387,25,"F","Region 13 - Caraga","Mindanao",TRUE,1
2388,36,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2389,18,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2390,20,"M","Region 10 - N. Mindanao","Mindanao",FALSE,2
2391,42,"M","NCR","Luzon",TRUE,0
2392,22,"M","Region 7 - C. Visayas","Visayas",FALSE,0
2393,26,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2394,22,"M","NCR","Luzon",TRUE,1
2395,30,"M","Region 3 - Central Luzon","Luzon",TRUE,1
2396,29,"M","Region 3 - Central Luzon","Luzon",TRUE,2
2397,35,"F","NCR","Luzon",TRUE,0
2398,36,"F","Region 5 - Bicol","Luzon",TRUE,0
2399,39,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2400,22,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2401,28,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
2402,16,"F","Region 13 - Caraga","Mindanao",TRUE,0
2403,37,"M","Region 11 - Davao","Mindanao",FALSE,0
2404,32,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2405,28,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
2406,31,"F","NCR","Luzon",FALSE,0
2407,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2408,32,"F","Region 3 - Central Luzon","Luzon",TRUE,0
2409,21,"F","NCR","Luzon",FALSE,0
2410,26,"F","Region 6 - W. Visayas","Visayas",TRUE,0
2411,45,"F","NCR","Luzon",TRUE,0
2412,39,"F","Region 3 - Central Luzon","Luzon",TRUE,2
2413,31,"M","NCR","Luzon",TRUE,1
2414,40,"F","Region 7 - C. Visayas","Visayas",FALSE,0
2415,21,"F","Region 7 - C. Visayas","Visayas",TRUE,0
2416,28,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
2417,37,"F","MIMAROPA","Luzon",FALSE,0
2418,19,"M","NCR","Luzon",FALSE,0
2419,45,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2420,25,"Other","NCR","Luzon",TRUE,0
2421,36,"F","Region 3 - Central Luzon","Luzon",FALSE,0
2422,36,"F","Region 11 - Davao","Mindanao",TRUE,0
2423,51,"F","Region 1 - Ilocos","Luzon",TRUE,0
2424,15,"F","Region 1 - Ilocos","Luzon",FALSE,0
2425,37,"F","Region 5 - Bicol","Luzon",TRUE,0
2426,28,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2427,28,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2428,33,"F","Region 6 - W. Visayas","Visayas",TRUE,3
2429,36,"F","Region 2 - Cagayan","Luzon",FALSE,1
2430,28,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2431,36,"M","Region 7 - C. Visayas","Visayas",TRUE,0
2432,54,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
2433,15,"M","Region 8 - E. Visayas","Visayas",TRUE,0
2434,15,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
2435,27,"M","Region 2 - Cagayan","Luzon",FALSE,0
2436,44,"M","BARMM","Mindanao",FALSE,0
2437,25,"F","CAR","Luzon",TRUE,0
2438,18,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
2439,35,"M","Region 3 - Central Luzon","Luzon",FALSE,0
2440,34,"M","BARMM","Mindanao",FALSE,0
2441,46,"M","Region 6 - W. Visayas","Visayas",FALSE,0
2442,17,"F","Region 6 - W. Visayas","Visayas",FALSE,0
2443,32,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2444,40,"M","Region 3 - Central Luzon","Luzon",TRUE,0
2445,15,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2446,47,"Other","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
2447,19,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
2448,36,"F","Region 4 - CALABARZON","Luzon",FALSE,0
2449,34,"M","NCR","Luzon",FALSE,0
2450,41,"M","Region 2 - Cagayan","Luzon",FALSE,0
2451,28,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
2452,28,"F","MIMAROPA","Luzon",TRUE,1
2453,47,"F","Region 2 - Cagayan","Luzon",TRUE,0
2454,33,"M","Region 4 - CALABARZON","Luzon",FALSE,0
2455,39,"F","NCR","Luzon",TRUE,1
2456,32,"M","Region 3 - Central Luzon","Luzon",FALSE,0
